objectid,facility_id,ctprvnnm,signgunm,signgucode,rdnmadr,lnmadr,fclty_knd,trget_fclty_nm,latitude,longitude,institution_nm,cmptnc_polcsttn_nm,cctv_yn,cctv_number,prtcarea_rw,dsgn_ymd,et,bt,sgngnrco,unitysflblco,prtcareasflblco,crslkco,hghlacrslkco,bollaco,rdscindictco,prctfenceet,nesinstlet,roadrflectco,ovrspdprvnco,sliprvnfclco,sliprvnfclet,lmttves,lmttvesgnalco,prkstopprhibtsgnalco,referencedate,instt_code,instt_nm,handicapcvntlyn,handicapcvntltype,shape_Length,shape_Area
107,46,인천광역시,연수구,28185,한진로38번길,인천광역시 연수구 옥련2동,초등학교,옥련초등학교,37.425898,126.64883,인천광역시청,,,,,,,,,,,2,0,0,3,0,0,0,0,,,0,,,2021-12-03,,,,,296.8215938,1961.671361
108,71,인천광역시,연수구,28185,비류대로224번길,인천광역시 연수구 옥련1동472-7,초등학교,송도초등학교,37.42655,126.659301,인천광역시청,,,,,,,,,2,,1,1,0,4,0,0,0,0,,,0,,,2021-12-03,,,,,320.3018639,1208.585586
109,47,인천광역시,연수구,28185,한진로,인천광역시 연수구 옥련1동472-7,초등학교,능허대초등학교,37.423452,126.647977,인천광역시청,,,,,,,,,1,,3,3,0,5,0,0,0,0,,,0,,5,2021-12-03,,,,,461.1774924,3252.188653
110,48,인천광역시,연수구,28185,한나루로105번길,인천광역시 연수구 옥련1동472-7,초등학교,능허대초등학교,37.423795,126.649498,인천광역시청,,,,,,,,,,,2,1,0,4,0,0,0,0,,,0,,3,2021-12-03,,,,,305.6360701,1477.765801
111,49,인천광역시,연수구,28185,청량로199번길,인천광역시 연수구 옥련1동472-7,초등학교,능허대초등학교,37.424438,126.648706,인천광역시청,,,,,,,,2,,,2,1,0,4,0,0,0,0,,,0,,2,2021-12-03,,,,,338.0447575,2021.704246
112,50,인천광역시,연수구,28185,독배로40번길,인천광역시 연수구 옥련1동472-7,초등학교,능허대초등학교,37.4244,126.647147,인천광역시청,,,,,,,,,,,,3,0,3,0,0,0,0,,,0,,2,2021-12-03,,,,,283.3544525,1700.24003
113,52,인천광역시,연수구,28185,독배로28번길,인천광역시 연수구 옥련1동472-7,초등학교,능허대초등학교,37.42307,126.647332,인천광역시청,,,,,,,,,,,1,0,0,2,0,0,0,0,,,0,,1,2021-12-03,,,,,225.0421473,775.4147309
114,53,인천광역시,연수구,28185,능허대로149번길,인천광역시 연수구 옥련1동472-7,어린이집,오렌지어린이집,37.421498,126.646337,인천광역시청,,,,,,,,1,,,2,0,0,6,0,0,0,0,,,0,,,2021-12-03,,,,,483.4035502,2365.036529
115,54,인천광역시,연수구,28185,능허대로165번길,인천광역시 연수구 옥련1동472-7,어린이집,오렌지어린이집,37.421819,126.646778,인천광역시청,,,,,,,,0,,,0,0,0,2,0,0,0,0,0,,0,,,2021-12-03,,,,,132.9115356,325.2346308
116,55,인천광역시,연수구,28185,능허대로151번길,인천광역시 연수구 옥련1동472-7,어린이집,오렌지어린이집,37.421408,126.647066,인천광역시청,,,,,,,,,,,1,0,0,10,0,0,0,0,,,0,,,2021-12-03,,,,,468.1686278,1365.507989
117,856,인천광역시,미추홀구,28177,인주대로330번길,인천광역시 미추홀구 주안3동1442,어린이집,별하어린이집,37.450671,126.672984,인천광역시청,,,,,,,,0,0,,1,0,0,5,0,0,1,2,,,30,,0,2021-12-03,,,,,244.5464732,1531.804633
118,57,인천광역시,연수구,28185,청량로,인천광역시 연수구 옥련1동472-7,어린이집,아이웰어린이집,37.423848,126.652615,인천광역시청,,,,,,,,,2,,5,0,0,5,0,0,0,0,,,0,,4,2021-12-03,,,,,561.8260088,4013.801665
119,58,인천광역시,연수구,28185,청량로194번길,인천광역시 연수구 옥련1동472-7,어린이집,아이웰어린이집,37.424656,126.653377,인천광역시청,,,,,,,,,,,1,0,0,4,0,0,0,0,,,0,,1,2021-12-03,,,,,411.9036878,1940.815063
120,59,인천광역시,연수구,28185,청량로185번길,인천광역시 연수구 옥련1동472-7,어린이집,아이웰어린이집,37.423282,126.652443,인천광역시청,,,,,,,,,,,2,0,0,1,0,0,0,0,,,0,,,2021-12-03,,,,,160.2763814,835.912279
121,66,인천광역시,연수구,28185,청룡로9번길,인천광역시 연수구 옥련1동472-7,어린이집,동그라미어린이집,37.424763,126.656611,인천광역시청,,,,,,,,0,0,,0,0,0,2,0,0,0,0,0,,0,,0,2021-12-03,,,,,215.1145162,541.7744692
122,60,인천광역시,연수구,28185,한나루로,인천광역시 연수구 옥련1동472-7,초등학교,축현초등학교,37.423562,126.654528,인천광역시청,,,,,,,,5,2,,5,0,0,39,0,0,0,0,,,0,,6,2021-12-03,,,,,1372.515663,18363.37536
123,61,인천광역시,연수구,28185,청량로,인천광역시 연수구 옥련1동472-7,초등학교,축현초등학교,37.422153,126.653,인천광역시청,,,,,,,,1,1,,,1,0,6,0,0,0,0,,,0,,1,2021-12-03,,,,,382.4958176,2273.508088
124,79,인천광역시,연수구,28185,청학로6번길,인천광역시 연수구 청학동566-7,어린이집,새샘어린이집,37.426263,126.668987,인천광역시청,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,,0,,1,2021-12-03,,,,,178.5523003,680.5763129
125,62,인천광역시,연수구,28185,한나루로158번길,인천광역시 연수구 옥련1동472-7,초등학교,축현초등학교,37.42308,126.655112,인천광역시청,,,,,,,,,,,1,0,0,2,0,0,0,0,,,0,,1,2021-12-03,,,,,393.4896333,1623.02286
126,63,인천광역시,연수구,28185,청량로164번길,인천광역시 연수구 옥련1동472-7,유치원,평화의샘유치원,37.421897,126.654367,인천광역시청,,,,,,,,0,1,,0,0,0,2,0,0,0,0,0,,0,,,2021-12-03,,,,,547.1892473,1732.722079
127,109,인천광역시,연수구,28185,새말로,인천광역시 연수구 연수3동,초등학교,중앙초등학교,37.416312,126.685711,인천광역시청,,,,,,,,2,,,2,0,0,14,0,0,0,0,,,0,,4,2021-12-03,,,,,472.3348038,3835.362526
128,64,인천광역시,연수구,28185,한나루로180번길,인천광역시 연수구 옥련1동472-7,어린이집,동그라미어린이집,37.424971,126.657104,인천광역시청,,,,,,,,0,,,0,0,0,5,0,0,0,0,0,,0,,,2021-12-03,,,,,387.0673665,1195.482875
129,529,인천광역시,서구,28260,건지로284번길,인천광역시 서구 가좌1동,유치원,새싹유치원,37.498776,126.673764,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,182.3692855,719.5298101
130,329,인천광역시,남동구,28200,만수서로83번길,인천광역시 남동구 만수2동869-6,유치원,성광유치원,37.463566,126.734043,인천광역시청,,,,,,,,,0,,2,,0,10,,0,0,6,2,,30,,0,2021-12-03,,,,,365.5361142,2003.958468
131,67,인천광역시,연수구,28185,한나루로,인천광역시 연수구 옥련1동472-7,초등학교,송도초등학교,37.426612,126.656842,인천광역시청,,,,,,,,2,1,,2,0,0,13,0,0,0,0,,,0,,7,2021-12-03,,,,,592.7028232,7899.858538
132,68,인천광역시,연수구,28185,한나루로186번길,인천광역시 연수구 옥련1동472-7,초등학교,송도초등학교,37.426064,126.656836,인천광역시청,,,,,,,,,,,1,0,0,2,0,0,0,0,,,0,,,2021-12-03,,,,,245.7820249,924.2186714
133,69,인천광역시,연수구,28185,한나루로196번길,인천광역시 연수구 옥련1동472-7,초등학교,송도초등학교,37.426631,126.657465,인천광역시청,,,,,,,,,,,,1,0,2,0,0,0,0,,,0,,,2021-12-03,,,,,160.508112,626.2410838
134,214,인천광역시,남동구,28200,간석로26번길,인천광역시 남동구 간석3동,초등학교,인천약산초등학교,37.467196,126.710529,인천광역시청,,,,,,,,,0,,,,0,2,81,0,0,2,,,30,,0,2021-12-03,,,,,251.6183677,557.7721628
135,72,인천광역시,연수구,28185,비류대로,인천광역시 연수구 옥련1동472-7,초등학교,송도초등학교,37.427545,126.65875,인천광역시청,,,,,,,,3,2,,3,0,0,28,0,0,0,0,,,0,,7,2021-12-03,,,,,1212.405946,22140.8956
136,82,인천광역시,연수구,28185,비류대로294번길,인천광역시 연수구 청학동566-7,어린이집,청학어린이집,37.425926,126.666222,인천광역시청,,,,,,,,0,,,0,0,0,2,0,0,0,0,0,,0,,,2021-12-03,,,,,338.166428,1345.070572
137,73,인천광역시,연수구,28185,청량로109번길,인천광역시 연수구 옥련1동472-7,유치원,새싹유치원,37.417023,126.65398,인천광역시청,,,,,,,,0,,,0,0,0,2,0,0,0,0,0,,0,,,2021-12-03,,,,,429.5348486,1509.21798
138,74,인천광역시,연수구,28185,청학로,인천광역시 연수구 청학동566-7,유치원,청학숲유치원,37.430714,126.664064,인천광역시청,,,,,,,,0,1,,0,0,0,4,0,0,0,0,,,0,,1,2021-12-03,,,,,323.6739893,2110.452648
139,93,인천광역시,연수구,28185,용담로50번길,인천광역시 연수구 청학동566-7,유치원,미상지유치원,37.418646,126.672648,인천광역시청,,,,,,,,0,,,0,0,0,2,0,0,0,0,0,,0,,,2021-12-03,,,,,170.2139985,515.6549522
140,91,인천광역시,연수구,28185,함박뫼로,인천광역시 연수구 청학동566-7,초등학교,청학초등학교,37.419017,126.67148,인천광역시청,,,,,,,,2,2,,2,0,0,15,0,0,0,0,,,0,,6,2021-12-03,,,,,568.6421238,5594.889396
141,75,인천광역시,연수구,28185,청학로,인천광역시 연수구 청학동566-7,어린이집,은빛나무어린이집,37.428731,126.663498,인천광역시청,,,,,,,,1,,,1,0,0,5,0,0,0,0,,,0,,,2021-12-03,,,,,758.8824485,6185.615667
142,77,인천광역시,연수구,28185,청학로16번길,인천광역시 연수구 청학동566-7,어린이집,은빛나무어린이집,37.428569,126.664236,인천광역시청,,,,,,,,0,,,0,0,0,3,0,0,0,0,0,,0,,,2021-12-03,,,,,261.8164182,940.931833
143,78,인천광역시,연수구,28185,계림로112번길,인천광역시 연수구 청학동566-7,어린이집,새샘어린이집,37.426941,126.669313,인천광역시청,,,,,,,,0,,,0,0,0,3,0,0,0,0,0,,0,,,2021-12-03,,,,,355.3710764,1348.622748
144,80,인천광역시,연수구,28185,비류대로256번길,인천광역시 연수구 청학동566-7,어린이집,청학어린이집,37.426241,126.663355,인천광역시청,,,,,,,,0,,,0,0,0,6,0,0,0,0,0,,0,,,2021-12-03,,,,,383.0300624,1994.08633
145,81,인천광역시,연수구,28185,비류대로278번길,인천광역시 연수구 청학동566-7,어린이집,청학어린이집,37.426308,126.664583,인천광역시청,,,,,,,,0,,,0,0,0,2,0,0,0,0,0,,0,,1,2021-12-03,,,,,304.0902381,1111.467785
146,83,인천광역시,연수구,28185,솔샘로92번길,인천광역시 연수구 청학동566-7,어린이집,청학어린이집,37.425901,126.663837,인천광역시청,,,,,,,,0,,,0,0,0,2,0,0,0,0,0,,0,,,2021-12-03,,,,,250.1610651,917.9345731
147,92,인천광역시,연수구,28185,함박뫼로26번길,인천광역시 연수구 청학동566-7,유치원,미상지유치원,37.418692,126.673208,인천광역시청,,,,,,,,0,,,0,0,0,2,0,0,0,0,0,,0,,,2021-12-03,,,,,210.1216362,648.1369598
148,94,인천광역시,연수구,28185,함박뫼로12번길,인천광역시 연수구 청학동566-7,유치원,미상지유치원,37.418171,126.672921,인천광역시청,,,,,,,,,,,1,0,0,2,0,0,0,0,,,0,,,2021-12-03,,,,,294.7173076,1234.595918
149,84,인천광역시,연수구,28185,솔샘로,인천광역시 연수구 청학동566-7,어린이집,청학어린이집,37.425314,126.663916,인천광역시청,,,,,,,,0,,,0,0,0,12,0,0,0,0,0,,0,,1,2021-12-03,,,,,758.3258757,4150.346438
150,85,인천광역시,연수구,28185,솔샘로43번길,인천광역시 연수구 청학동566-7,어린이집,건강한새싹어린이집,37.423498,126.665667,인천광역시청,,,,,,,,,2,,1,0,0,5,0,0,0,0,,,0,,2,2021-12-03,,,,,423.7220126,2247.720567
151,98,인천광역시,연수구,28185,새말로,인천광역시 연수구 연수1동471-4,유치원,해나라유치원,37.423093,126.674157,인천광역시청,,,,,,,,,,,1,0,0,3,0,0,0,0,,,0,,2,2021-12-03,,,,,344.1556323,2396.867098
152,86,인천광역시,연수구,28185,비류대로294번길,인천광역시 연수구 청학동566-7,어린이집,건강한새싹어린이집,37.424979,126.66664,인천광역시청,,,,,,,,,,,1,0,0,3,0,0,0,0,,,0,,1,2021-12-03,,,,,365.7584063,1465.887999
153,99,인천광역시,연수구,28185,비류로,인천광역시 연수구 연수1동471-4,초등학교,함박초등학교,37.424654,126.676469,인천광역시청,,,,,,,,1,2,,1,0,0,7,0,0,0,0,,,0,,2,2021-12-03,,,,,456.3096327,7437.081789
154,87,인천광역시,연수구,28185,솔샘로,인천광역시 연수구 청학동566-7,어린이집,건강한새싹어린이집,37.424149,126.666514,인천광역시청,,,,,,,,,2,,1,0,0,9,0,0,0,0,,,0,,3,2021-12-03,,,,,793.7844625,4215.650735
155,88,인천광역시,연수구,28185,벚꽃로,인천광역시 연수구 청학동566-7,유치원,꿈동산유치원,37.424034,126.669963,인천광역시청,,,,,,,,0,1,,0,0,0,0,0,0,0,0,0,,0,,2,2021-12-03,,,,,349.7541802,1574.044012
156,103,인천광역시,연수구,28185,먼우금로264번길,인천광역시 연수구 연수1동471-4,유치원,연수유치원,37.419807,126.682129,인천광역시청,,,,,,,,0,,,0,0,0,1,0,0,0,0,0,,0,,2,2021-12-03,,,,,367.3145485,1617.446388
157,124,인천광역시,연수구,28185,원인재로,인천광역시 연수구 동춘2동,초등학교,서면초등학교,37.402927,126.671529,인천광역시청,,,,,,,,3,,,3,0,0,15,0,0,0,0,,,0,,,2021-12-03,,,,,653.0943789,7336.470073
158,89,인천광역시,연수구,28185,용담로,인천광역시 연수구 청학동566-7,초등학교,청학초등학교,37.420482,126.671143,인천광역시청,,,,,,,,3,2,,5,0,0,8,0,0,0,0,,,0,,3,2021-12-03,,,,,1080.713931,8279.873268
159,90,인천광역시,연수구,28185,청능대로23번길,인천광역시 연수구 청학동566-7,초등학교,청학초등학교,37.419815,126.670239,인천광역시청,,,,,,,,,,,2,0,0,5,0,0,0,0,,,0,,3,2021-12-03,,,,,429.2399426,2323.558904
160,318,인천광역시,남동구,28200,만경로12번길,인천광역시 남동구 만수5동904-18,유치원,청담숲유치원,37.456409,126.729314,인천광역시청,,,,,,,,,0,,,,0,4,,0,0,1,1,,30,,0,2021-12-03,,,,,252.4879101,951.9767218
161,312,인천광역시,남동구,28200,성말로35,인천광역시 남동구 구월3동,유치원,동부동심유치원,37.447778,126.705073,인천광역시청,,,,,,,,,0,,,,0,4,,0,0,2,1,,30,,0,2021-12-03,,,,,184.0020116,795.5563841
162,108,인천광역시,연수구,28185,새말로143번길,인천광역시 연수구 연수3동,초등학교,중앙초등학교,37.417346,126.685345,인천광역시청,,,,,,,,,1,,2,0,0,4,0,0,0,0,,,0,,4,2021-12-03,,,,,280.5715312,1597.50675
163,100,인천광역시,연수구,28185,함박뫼로,인천광역시 연수구 연수1동471-4,초등학교,함박초등학교,37.423017,126.675556,인천광역시청,,,,,,,,2,2,,5,0,0,18,0,0,0,0,,,0,,4,2021-12-03,,,,,675.103605,7521.548725
164,101,인천광역시,연수구,28185,먼우금로,인천광역시 연수구 연수1동471-4,유치원,"문남초등학교
신도유치원",37.421706,126.681518,인천광역시청,,,,,,,,5,3,,5,0,0,43,0,0,0,0,,,0,,9,2021-12-03,,,,,1239.118578,15532.95052
165,102,인천광역시,연수구,28185,먼우금로263번길,인천광역시 연수구 연수1동471-4,유치원,"문남초등학교
신도유치원",37.420587,126.679331,인천광역시청,,,,,,,,1,,,1,1,0,7,0,0,0,0,,,0,,1,2021-12-03,,,,,367.9771236,1672.038667
166,104,인천광역시,연수구,28185,비류대로,인천광역시 연수구 선학동196-6,초등학교,연수초등학교,37.423036,126.693305,인천광역시청,,,,,,,,2,2,,2,0,0,8,0,0,0,0,,,0,,2,2021-12-03,,,,,911.910762,17671.39512
167,105,인천광역시,연수구,28185,원인재로,인천광역시 연수구 연수3동,초등학교,연수초등학교,37.422206,126.693539,인천광역시청,,,,,,,,2,2,,2,0,0,14,0,0,0,0,,,0,,1,2021-12-03,,,,,377.398564,4587.839946
168,106,인천광역시,연수구,28185,원인재로,인천광역시 연수구 연수3동,유치원,한울유치원,37.420213,126.693122,인천광역시청,,,,,,,,0,1,,0,0,0,0,0,0,0,0,0,,0,,2,2021-12-03,,,,,694.4089055,7306.729475
169,107,인천광역시,연수구,28185,새말로,인천광역시 연수구 연수3동,유치원,다슬기유치원,37.417235,126.684246,인천광역시청,,,,,,,,,1,,,1,0,10,0,0,0,0,,,0,,2,2021-12-03,,,,,293.1043641,2393.78892
170,110,인천광역시,연수구,28185,원인재로,인천광역시 연수구 연수2동610-8,어린이집,느티나무어린이집,37.415677,126.686764,인천광역시청,,,,,,,,3,2,,3,0,0,14,0,0,0,0,,,0,,3,2021-12-03,,,,,757.6821962,8732.531957
171,111,인천광역시,연수구,28185,벚꽃로,인천광역시 연수구 연수2동610-8,유치원,예량유치원,37.415081,126.682721,인천광역시청,,,,,,,,,,,4,0,0,16,0,0,0,0,,,0,,1,2021-12-03,,,,,556.1970876,5379.127086
172,112,인천광역시,연수구,28185,용담로149번길,인천광역시 연수구 연수2동610-8,유치원,예량유치원,37.414042,126.68164,인천광역시청,,,,,,,,,,,3,0,0,10,0,0,0,0,,,0,,1,2021-12-03,,,,,611.4633448,1738.316614
173,113,인천광역시,연수구,28185,용담로,인천광역시 연수구 연수2동610-8,초등학교,연화초등학교,37.412527,126.681116,인천광역시청,,,,,,,,1,1,,1,0,0,4,0,0,0,0,,,0,,2,2021-12-03,,,,,306.0737664,2883.546715
174,114,인천광역시,연수구,28185,원인재로,인천광역시 연수구 연수2동610-8,초등학교,연화초등학교,37.411631,126.681363,인천광역시청,,,,,,,,2,2,,2,0,0,12,0,0,0,0,,,0,,,2021-12-03,,,,,878.3435825,10546.33412
175,181,인천광역시,남동구,28200,남동대로897번길,인천광역시 남동구 간석1동65-82,초등학교,상인천초등학교,37.462484,126.7069,인천광역시청,,,,,,,,,0,,,,0,8,,0,0,3,,,30,,0,2021-12-03,,,,,438.7829311,1586.600232
176,123,인천광역시,연수구,28185,먼우금로45번길,인천광역시 연수구 동춘2동,초등학교,서면초등학교,37.403098,126.668499,인천광역시청,,,,,,,,1,,,2,0,0,5,0,0,0,0,,,0,,3,2021-12-03,,,,,462.8214768,3346.327531
177,168,인천광역시,남동구,28200,문화서로65번길,인천광역시 남동구 구월3동,초등학교,인천구월서초등학교,37.451713,126.695947,인천광역시청,,,,,,,,,0,,1,,0,2,,0,0,,1,,30,,0,2021-12-03,,,,,243.6025155,808.918728
178,169,인천광역시,남동구,28200,문화서로133번길,인천광역시 남동구 구월3동,초등학교,인천구월서초등학교,37.451674,126.697107,인천광역시청,,,,,,,,,0,,,,0,3,,0,0,2,,,30,,0,2021-12-03,,,,,248.9326891,855.6550911
179,125,인천광역시,연수구,28185,원인재로,인천광역시 연수구 동춘2동,초등학교,동막초등학교,37.404191,126.674729,인천광역시청,,,,,,,,2,1,,2,0,0,14,0,0,0,0,,,0,,5,2021-12-03,,,,,778.4244438,9589.211589
180,115,인천광역시,연수구,28185,동곡재로,인천광역시 연수구 동춘1동11-2,어린이집,하은어린이집,37.415075,126.67285,인천광역시청,,,,,,,,0,1,,0,0,0,7,0,0,0,0,0,,0,,2,2021-12-03,,,,,683.1812101,2687.264004
181,116,인천광역시,연수구,28185,청능대로78번길,인천광역시 연수구 동춘1동11-2,어린이집,하은어린이집,37.414739,126.673552,인천광역시청,,,,,,,,0,,,0,0,0,6,0,0,0,0,0,,0,,1,2021-12-03,,,,,557.0070821,1861.206505
182,117,인천광역시,연수구,28185,먼우금로161번길,인천광역시 연수구 동춘1동11-2,초등학교,청량초등학교,37.412852,126.673626,인천광역시청,,,,,,,,,1,,3,0,0,4,0,0,0,0,,,0,,2,2021-12-03,,,,,678.5132141,3940.142578
